R238=12,318,16,39,8,0
R239=12,348,19,45,8,0
R240=12,378,24,4,8,0
R241=13,0,24,4,8,0
R242=13,30,27,57,8,0
R243=13,60,31,8,8,0
R244=13,85,33,8,8,0
R245=13,110,34,4,8,0
R246=13,130,34,9,9,0
R247=13,150,33,35,9,0
R248=13,165,32,45,9,0
R249=13,175,31,59,9,0
R250=13,185,31,7,9,0
R251=13,193,30,24,9,0
R252=13,203,29,35,9,0
R253=13,213,28,51,8,0
R254=13,228,28,6,9,0
R255=13,248,27,42,9,0
R256=13,268,27,57,8,0
R257=13,293,29,7,8,0
R258=13,318,31,5,8,0
R259=13,348,34,23,7,0
R260=13,378,38,21,7,0
R261=14,0,38,21,7,0
R262=14,30,42,17,7,0
R263=14,60,45,34,7,0
R264=14,85,47,26,7,0
R265=14,110,48,30,7,0
R266=14,130,48,41,7,0
R267=14,150,48,12,7,0
R268=14,165,48,21,7,0
R269=14,175,46,40,8,0
R270=14,183,45,51,8,0
R271=14,193,45,8,8,0
R272=14,203,44,17,8,0
R273=14,213,43,34,8,0
R274=14,228,42,53,8,0
R275=14,248,42,15,8,0
R276=14,268,42,25,7,0
R277=14,293,43,28,7,0
R278=14,318,45,24,7,0
R279=14,348,48,37,7,0
R280=14,378,52,31,7,0
R281=15,0,52,31,7,0
R282=15,30,56,28,6,0
R283=15,60,59,45,7,0
R284=15,85,61,48,7,0
R285=15,110,61,52,7,0
R286=15,130,63,0,8,0
R287=15,150,62,33,8,0
R288=15,165,61,48,8,0
R289=15,175,61,6,8,0
R290=15,185,60,17,8,0
R291=15,193,59,35,8,0
R292=15,203,58,43,8,0
R293=15,213,57,58,8,0
R294=15,228,57,6,8,0
R295=15,248,56,34,7,0
R296=15,268,56,42,7,0
R297=15,293,57,41,7,0
R298=15,318,59,35,7,0
R299=15,348,62,41,7,0
R300=15,378,66,36,7,0
R301=16,0,66,36,7,0
R302=16,30,70,36,7,0
R303=16,60,73,56,7,0
R304=16,85,75,58,8,0
R305=16,110,71,10,8,0
R306=16,130,77,26,8,0
R307=16,150,77,5,9,0
R308=16,165,76,20,9,0
R309=16,175,75,40,9,0
R310=16,185,74,51,9,0
R311=16,193,74,10,9,0
R312=16,203,72,18,9,0
R313=16,213,72,25,9,0
R314=16,228,71,37,9,0
R315=16,248,71,0,9,0
R316=16,268,71,5,8,0
R317=16,293,72,2,8,0
R318=16,318,73,52,8,0
R319=16,348,76,58,8,0
R320=16,378,80,52,8,0
R321=17,0,80,52,8,0
R322=17,30,84,52,8,0
R323=17,60,88,18,8,0
R324=17,85,30,21,9,0
R325=17,110,93,40,9,0
R326=17,130,92,2,9,0
R327=17,150,91,44,9,0
R328=17,165,91,0,9,0
R329=17,175,90,24,9,0
R330=17,185,89,40,9,0
R331=17,193,88,56,9,0
R332=17,203,88,3,9,0
R333=17,213,87,15,9,0
R334=17,228,86,17,9,0
R335=17,248,85,38,9,0
R336=17,268,85,37,9,0
R337=17,293,86,32,8,0
R338=17,318,88,17,8,0
R339=17,348,91,20,8,0
R340=17,378,95,12,7,0
R341=18,0,95,12,7,0
R342=18,30,98,16,3,0
R343=18,60,102,44,8,0
R344=18,85,111,50,8,0
R345=18,110,106,12,9,0
R346=18,130,106,47,8,0
R347=18,150,106,22,9,0
R348=18,165,105,43,9,0
R349=18,175,105,7,9,0
R350=18,185,104,22,9,0
R351=18,193,103,41,9,0
R352=18,203,102,48,9,0
R353=18,213,111,19,3,0
R354=18,228,111,0,3,0
R355=18,248,100,13,8,0
R356=18,268,100,7,8,0
R357=18,293,100,59,8,0
R358=18,318,102,41,7,0
R359=18,348,105,38,7,0
R360=18,378,108,25,6,0
R361=19,0,108,25,6,0
R362=19,30,113,27,6,0
R363=19,60,116,54,6,0
R364=19,85,119,2,6,0
R365=19,110,120,27,6,0
R366=19,130,120,54,7,0
R367=19,150,120,45,7,0
R368=19,165,120,10,7,0
R369=19,175,119,32,7,0
R370=19,185,118,49,7,0
R371=19,193,118,10,7,0
R372=19,203,117,17,7,0
R373=19,213,116,26,7,0
R374=19,223,115,25,7,0
R375=19,243,115,36,7,0
R376=19,268,114,18,6,0
R377=19,293,115,12,6,0
R378=19,318,116,27,6,0
R379=19,348,119,39,5,0
R380=19,378,123,20,5,0
R381=20,0,123,20,5,0
R382=20,30,126,17,4,0
R383=20,60,130,44,4,0
R384=20,85,132,53,4,0
R385=20,110,134,17,4,0
R386=20,130,134,45,4,0
R387=20,150,134,36,4,0
R388=20,165,134,4,4,0
R389=20,175,133,28,4,0
